arrests_ever_num,incarc_totmonths,favorite_icecream,optimistic_future,cigarette_ever,age_first_smoke,alcohol_ever,age_first_alcohol,race,age_bio_mom_birth,hh_income_1997,hh_net_worth_1997,highgrade_bio_dad,highgrade_bio_mom,highgrade_res_dad,highgrade_res_mom,race_ethnicity,depressed_lastmo,age,region,citizen,income_family,hh_pov_ratio,num_hh_under_18,num_hh_under_6,marrstat,marrstat_collapsed,msa,num_bio_child_hh,num_bio_child_nonres,religion,had_income_lastyr,wage_sal,spouse_hadjob,spouse_wage_sal,internet,weight,pray_daily,religion_import,smoke_days_lastmo,cigs_perday,drank_yesno,days_drank_lastmo,drinks_perday,drink5plus_days,marijuana,marijuana_days_lastmo,hard_drugs,hard_drugs_num,sex_num_lastmo,health,computer_hours_perweek,tv_hours_perweek,sleep_hours_pernight,drive_drink_lastmo,health_insure,wkswk_yr,hours_wk_yr,year_first_marry,highgrade_comp,highest_degree,hh_net_worth_age30,cohab_totalnum,marriages_totalnum,female,asvab_test_pct,est_wage_sal,est_spouse_wage_sal,height_inch,partner_same_sex
"0",0,"Vanilla","AGREE","No",,"No",,"White",24,34000,25500,13,17,,17,"Non-Black / Non-Hispanic","None of the time",26,"North Central","Citizen, born in the U.S.",62210,272,1,1,"Married, spouse present","Married","In CBSA, in central city",1,0,"Lutheran","YES",34000,,,"YES",175,"TRUE","Extremely important",23,15,"YES",15,2,2,"NO",,"NO",,15,"Very good","10 hours or more a week","3 to 10 hours a week",6,"0 times","YES",42,1680,2011,18,"Bachelor's degree (BA, BS)",,3,1,1,94.497,34000,,67,0
2,1,"Chocolate",,"Yes",13,"Yes",15,"White",33,53500,277500,14,14,14,14,"Non-Black / Non-Hispanic","None of the time",30,"North Central","Citizen, born in the U.S.",70000,316,2,2,"Married, spouse present","Married","In CBSA, not in central city",2,0,"Lutheran","YES",70000,"NO",,"YES",210,"TRUE","Somewhat important","30",12,"YES",4,6,4,"NO",,"NO",,8,"Excellent","1 to 3 hours a week","3 to 10 hours a week",6,"0 times","YES",48,2160,2003,12,"High school diploma (Regular 12 year program)",11300,0,1,0,68.766,70000,,73,0
5,2,"Vanilla","AGREE","Yes",11,"No",,"White",25,9250,8250,16,16,,16,"Non-Black / Non-Hispanic","None of the time",27,"North Central","Citizen, born in the U.S.",16500,110,1,1,"Never married, not cohabiting","Never-married","In CBSA, not in central city",1,0,"Roman Catholic","YES",12000,,,"YES",100,"TRUE","Very important","30",15,"YES",2,2,"0","YES",10,"NO",,25,"Good","1 to 3 hours a week","Less than 2 hours per week",6,"0 times","YES",28,285,,13,"High school diploma (Regular 12 year program)",,1,0,1,-.004,12000,,60,
"0",0,"Chocolate","AGREE","Yes",12,"No",,"White",18,23000,-1920,14,10,14,,"Non-Black / Non-Hispanic","None of the time",28,"South","Citizen, born in the U.S.",52000,235,2,1,"Married, spouse present","Married","In CBSA, in central city",2,0,"Baptist","YES",34000,"YES",17000,"YES",1,"TRUE","Somewhat important",,,"YES","0",,,"YES","30","NO",,10,"Excellent","10 hours or more a week","11 to 20 hours a week",6,"0 times","YES",50,2000,2002,11,"GED",,1,1,1,41.908,34000,17000,61,0
"0",0,"Chocolate",,"Yes",14,"Yes",13,"White",27,38500,-30360,12,16,,16,"Non-Black / Non-Hispanic","None of the time",30,"South","Citizen, born in the U.S.",58000,396,0,0,"Married, spouse present","Married","In CBSA, in central city",,,"Agnostic","YES",8000,"YES",50000,"YES",137,"FALSE","Not important at all",1,3,"YES",10,3,2,"YES",7,"NO",,8,"Excellent","10 hours or more a week","Less than 2 hours per week",6,"0 times","YES",44,1540,2010,18,"Master's degree (MA, MS)",-64700,1,1,1,88.756,8000,50000,69,0
1,0,"Chocolate","STRONGLY DISAGREE","No",,"No",,"White",17,6234,-6200,,16,,16,"Non-Black / Non-Hispanic","Some of the time",28,"North Central","Citizen, born in the U.S.",60000,230,3,1,"Married, spouse present","Married","In CBSA, in central city",3,0,"Lutheran","YES",40000,"YES",20000,"YES",180,"TRUE","Very important","30",20,"YES",3,3,"0","NO",,"NO",,5,"Very good","10 hours or more a week","Less than 2 hours per week",7,"0 times","NO",8,696,2003,14,"GED",,1,1,0,77.472,40000,20000,74,0
2,0,"Chocolate","STRONGLY DISAGREE","Yes",10,"No",,"White",19,6234,-6200,,16,,16,"Non-Black / Non-Hispanic","None of the time",27,"North Central","Citizen, born in the U.S.",38000,334,0,0,"Never married, not cohabiting","Never-married","In CBSA, in central city",,,"Lutheran","YES",13000,"YES",25000,"YES",130,"TRUE","Somewhat important","30",15,"YES",8,4,1,"NO",,"NO",,0,"Very good","Less than 1 hour a week","3 to 10 hours a week",8,"0 times","NO",38,1330,,12,"High school diploma (Regular 12 year program)",,1,0,1,45.885,13000,25000,67,0
1,0,"None of these","DISAGREE","Yes",11,"Yes",11,"White",22,15856,,,15,,15,"Non-Black / Non-Hispanic","None of the time",27,"North Central","Citizen, born in the U.S.",74516,286,3,2,"Married, spouse present","Married","In CBSA, not in central city",3,0,"Methodist","NO",,"YES",33000,"YES",170,"FALSE","Not very important",,,"YES",2,10,2,"NO",,"NO",,20,"Good","10 hours or more a week","11 to 20 hours a week",9,"0 times","NO",5,30,2005,12,"High school diploma (Regular 12 year program)",,0,1,1,47.838,,33000,63,0
1,0,"Chocolate","AGREE","Yes",14,"Yes",14,"White",25,11000,,9,15,,15,"Non-Black / Non-Hispanic","Some of the time",29,"North Central","Citizen, born in the U.S.",47500,325,0,0,"Married, spouse present","Married","In CBSA, not in central city",,,"Lutheran","YES",47500,"NO",,"YES",170,"TRUE","Somewhat important",,,"YES",1,2,"0","NO",,"NO",,0,"Very good","10 hours or more a week","11 to 20 hours a week",8,"0 times","YES",45,1620,2004,19,"Bachelor's degree (BA, BS)",,2,1,1,84.131,47500,,68,0
"0",0,"Strawberry","AGREE","No",,"No",,"White",26,40800,43900,12,16,14,16,"Non-Black / Non-Hispanic","None of the time",27,"North Central","Citizen, born in the U.S.",26000,178,0,0,"Never married, not cohabiting","Never-married","In CBSA, not in central city",,,"None, no religion - personal philosophy","YES",26000,,,"YES",180,"FALSE","Not important at all",,,"YES",25,2,3,"NO",,"NO",,,"Excellent","10 hours or more a week","3 to 10 hours a week",9,"2 or 3 times","NO",38,1616,,14,"High school diploma (Regular 12 year program)",,0,0,0,93.254,26000,,73,
1,0,"Chocolate","AGREE","Yes",11,"No",,"White",22,17675,43400,10,10,,10,"Hispanic","None of the time",28,"North Central","Citizen, born in the U.S.",42750,193,2,1,"Never married, cohabiting","Never-married","In CBSA, in central city",1,0,"Lutheran","YES",32000,"YES",10000,"NO",258,,"Not very important","30",10,"YES",3,4,1,"NO",,"NO",,1,"Fair","None","3 to 10 hours a week",8,"0 times","NO",45,2069,,12,"High school diploma (Regular 12 year program)",,2,0,0,4.712,32000,10000,68,0
2,0,"None of these",,"Yes",12,"Yes",14,"White",21,38000,12700,10,12,14,12,"Non-Black / Non-Hispanic","None of the time",30,"North Central","Citizen, born in the U.S.",25039,72,3,2,"Divorced, cohabiting","Divorced","In CBSA, not in central city",0,2,"Roman Catholic","YES",20000,"YES",1700,"NO",250,"FALSE","Not very important",,,"YES",4,6,2,"NO",,"NO",,6,"Fair","None","Less than 2 hours per week",8,"2 or 3 times","NO",43,2000,2002,9,"None",,2,1,0,21.919,20000,1700,72,0
4,0,"Strawberry","AGREE",,,"No",,"White",24,38000,12700,10,12,14,12,"Non-Black / Non-Hispanic","None of the time",28,"North Central","Citizen, born in the U.S.",44000,257,0,0,"Separated, not cohabiting","Separated","In CBSA, not in central city",0,2,"Agnostic","YES",44000,"NO",,"YES",205,"FALSE","Not important at all","30",15,"YES",9,10,9,"NO",,"NO",,15,"Very good","10 hours or more a week","21 to 30 hours a week",5,"4 or 5 times","YES","0: weeks","0",2006,9,"GED",,2,1,0,75.05,44000,,72,0
"0",0,"Strawberry",,"No",,"No",,"White",20,18557,800,12,13,,13,"Non-Black / Non-Hispanic","None of the time",30,"North Central","Citizen, born in the U.S.",136800,1203,0,0,"Divorced, not cohabiting","Divorced","In CBSA, not in central city",,,"Lutheran","YES",46000,,,"YES",160,"FALSE","Somewhat important","0",,"YES",5,3,"0","NO",,"NO",,8,"Excellent","10 hours or more a week","3 to 10 hours a week",7,"2 or 3 times","YES",40,1800,2006,16,"Bachelor's degree (BA, BS)",10200,1,1,1,71.666,46000,,66,
"0",0,"Strawberry","STRONGLY AGREE","No",,"No",,"White",22,18557,800,12,13,,13,"Non-Black / Non-Hispanic",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13,"High school diploma (Regular 12 year program)",,0,0,0,83.592,,,,
1,0,"Strawberry","AGREE","No",,"No",,"White",24,18557,800,12,13,,13,"Non-Black / Non-Hispanic","None of the time",27,"North Central","Citizen, born in the U.S.",80000,547,0,0,"Divorced, cohabiting","Divorced","In CBSA, not in central city",,,"Agnostic","YES",40000,,,"YES",210,"FALSE","Not important at all","30",10,"YES",10,2,"0","NO",,"NO",,12,"Good","10 hours or more a week","Less than 2 hours per week",5,"0 times","YES",41,1804,2007,11,"GED",,2,1,1,83.901,40000,,67,0
"0",0,"Chocolate",,"No",,"No",,"Something else? (SPECIFY)",20,31400,23550,13,15,13,15,"Hispanic","None of the time",30,"South","Citizen, born in the U.S.",80355,246,5,4,"Married, spouse present","Married","In CBSA, not in central city",5,0,"Roman Catholic","NO",,"YES",,"YES",,"TRUE","Very important",,,"NO",,,,"NO",,"NO",,0,"Excellent","10 hours or more a week","3 to 10 hours a week",6,"0 times","YES","0: weeks","0",2001,,"High school diploma (Regular 12 year program)",,0,1,1,18.75,,,62,0
"0",0,"Chocolate","STRONGLY AGREE","No",,"No",,"Something else? (SPECIFY)",24,31400,23550,13,15,13,15,"Hispanic",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,"High school diploma (Regular 12 year program)",,3,0,1,30.556,,,,
"0",0,"Strawberry",,"No",,"Yes",13,"White",24,36000,493880,12,16,12,,"Non-Black / Non-Hispanic","Some of the time",31,"North Central","Citizen, born in the U.S.",41700,285,0,0,"Never married, not cohabiting","Never-married","In CBSA, in central city",,,"Roman Catholic","YES",33000,,,"YES",140,"TRUE","Extremely important",,,"YES",10,5,10,"NO",,"NO",,0,"Very good","10 hours or more a week","3 to 10 hours a week",6,"0 times","YES",42,3150,,17,"Bachelor's degree (BA, BS)",33500,0,0,1,84.894,33000,,61,
"0",0,"Strawberry","AGREE","No",,"No",,"White",28,,50500,16,18,16,18,"Non-Black / Non-Hispanic","None of the time",29,"North Central","Citizen, born in the U.S.",74012,506,0,0,"Married, spouse present","Married","In CBSA, in central city",,,"None, no religion - personal philosophy","YES",32000,"YES",42000,"YES",190,"FALSE","Not very important",,,"YES",2,2,"0","NO",,"NO",,8,"Excellent","10 hours or more a week","3 to 10 hours a week",8,"0 times","YES",26,1040,2008,19,"Bachelor's degree (BA, BS)",,1,1,0,85.497,32000,42000,72,0
"0",0,"Strawberry","STRONGLY AGREE","Yes",10,"Yes",11,"White",31,,50500,16,18,16,18,"Non-Black / Non-Hispanic","None of the time",27,"West","Citizen, born in the U.S.",81687,558,0,0,"Married, spouse present","Married","In CBSA, in central city",,,"Hindu/Buddhist","YES",10274,"YES",33141,"YES",130,"FALSE","Extremely important",,,"YES",3,3,"0","NO",,"NO",,20,"Good","10 hours or more a week","Less than 2 hours per week",9,"0 times","YES",5,200,2008,12,"High school diploma (Regular 12 year program)",,0,1,1,61.002,10274,33141,62,0
"0",0,"Chocolate","AGREE","No",,"No",,"White",28,58000,23500,16,16,16,16,"Non-Black / Non-Hispanic","None of the time",27,"North Central","Citizen, born in the U.S.",114650,652,1,1,"Married, spouse present","Married","In CBSA, not in central city",1,0,"Lutheran","YES",55000,"YES",55000,"YES",120,"FALSE","Extremely important","30",10,"YES",6,2,"0","NO",,"NO",,15,"Excellent","10 hours or more a week","11 to 20 hours a week",7,"0 times","YES","0: weeks","0",2009,16,"Bachelor's degree (BA, BS)",,1,1,1,67.776,55000,55000,65,0
1,1,"Vanilla",,"Yes",15,"No",,"White",,,63750,,,14,13,"Non-Black / Non-Hispanic",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11,"None",,0,0,0,44.288,,,,
"0",0,"Chocolate","STRONGLY AGREE","No",,"No",,"White",,40830,20700,14,,14,13,"Non-Black / Non-Hispanic",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,"High school diploma (Regular 12 year program)",,0,0,1,9.058,,,,
"0",0,"Chocolate",,"No",,"Yes",15,"White",22,102500,162250,16,13,16,13,"Non-Black / Non-Hispanic","None of the time",30,"North Central","Citizen, born in the U.S.",97000,438,2,2,"Married, spouse present","Married","In CBSA, in central city",2,0,"Nondenominational Christian","YES",7000,"YES",75000,"YES",133,"FALSE","Somewhat important",,,"YES",4,2,"0","NO",,"NO",,4,"Excellent","1 to 3 hours a week","3 to 10 hours a week",8,"0 times","YES",38,1030,2004,16,"Bachelor's degree (BA, BS)",117500,1,1,1,79.16,7000,75000,64,0
"0",0,"Chocolate","AGREE","Yes",13,"No",,"White",25,102500,162250,16,13,16,13,"Non-Black / Non-Hispanic","None of the time",27,"West","Citizen, born in the U.S.",28760,253,0,0,"Never married, not cohabiting","Never-married","In CBSA, in central city",,,"Agnostic","YES",28000,,,"YES",170,"FALSE","Not important at all",,,"YES",8,2,1,"NO",,"NO",,0,"Excellent","10 hours or more a week","11 to 20 hours a week",8,"0 times","YES",37,1480,,20,"Master's degree (MA, MS)",,1,0,0,58.19,28000,,70,0
2,0,"Strawberry",,"No",,"Yes",14,"White",26,,48750,12,8,12,16,"Non-Black / Non-Hispanic","None of the time",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0: weeks","0",,19,"Associate/Junior college (AA)",-18500,3,0,1,76.749,,,,
1,0,"Strawberry",,"Yes",16,"Yes",15,"White",26,76700,377000,12,12,12,12,"Non-Black / Non-Hispanic","None of the time",31,"West","Citizen, born in the U.S.",130000,739,1,1,"Married, spouse present","Married","In CBSA, in central city",1,0,"None, no religion - personal philosophy","YES",146002,"NO",,"YES",160,"FALSE","Not important at all",3,1,"YES",20,2,4,"NO",,"NO",,9,"Very good","10 hours or more a week","3 to 10 hours a week",8,"0 times","YES",39,1560,2004,20,"PhD",-163750,1,1,1,88.002,146002,,70,0
"0",0,"Vanilla","AGREE","Yes",14,"Yes",14,"White",29,76700,377000,12,12,12,12,"Non-Black / Non-Hispanic",,29,"North Central","Citizen, born in the U.S.",48000,184,3,2,"Married, spouse present","Married","In CBSA, in central city",3,0,"Roman Catholic","YES",14000,"YES",34000,"YES",200,"TRUE","Very important",6,1,"YES",15,2,4,"YES","0","NO",,4,"Very good","7 to 9 hours a week","Less than 2 hours per week",8,"0 times","YES",46,1610,2003,14,"High school diploma (Regular 12 year program)",,0,1,1,40.163,14000,34000,67,0
"0",0,"Vanilla","AGREE","No",,"No",,"White",32,,,14,16,14,16,"Non-Black / Non-Hispanic",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,"None",,0,0,0,33.074,,,,
"0",0,"Chocolate",,"No",,"Yes",15,"White",27,105000,534200,16,16,16,16,"Non-Black / Non-Hispanic","None of the time",31,"North Central","Citizen, born in the U.S.",82150,467,1,1,"Married, spouse present","Married","In CBSA, in central city",1,0,"Nondenominational Christian","YES",45750,"YES",36400,"YES",150,"FALSE","Extremely important",,,"YES",1,3,"0","NO",,"NO",,12,"Excellent","10 hours or more a week","Less than 2 hours per week",7,"0 times","YES",42,1680,2003,19,"Master's degree (MA, MS)",88500,0,1,1,82.346,45750,36400,66,0
1,0,"Chocolate","AGREE","No",,"No",,"White",31,105000,534200,16,16,16,16,"Non-Black / Non-Hispanic","None of the time",27,"South","Citizen, born in the U.S.",88000,515,0,0,"Never married, not cohabiting","Never-married","In CBSA, in central city",,,"Lutheran","YES",76000,,,"YES",190,"FALSE","Somewhat important",,,"YES",15,2,7,"NO",,"NO",,6,"Excellent","10 hours or more a week","11 to 20 hours a week",8,"2 or 3 times","YES",43,1806,,17,"Bachelor's degree (BA, BS)",,0,0,0,73.085,76000,,74,
"0",0,"Chocolate","DISAGREE","No",,"No",,"White",34,59000,255500,14,17,14,17,"Non-Black / Non-Hispanic","None of the time",28,"North Central","Citizen, born in the U.S.",93750,641,0,0,"Married, spouse present","Married","In CBSA, not in central city",,,"Lutheran","YES",25000,"YES",60000,"YES",188,"FALSE","Somewhat important",,,"YES",25,1,"0","YES",3,"NO",,12,"Excellent","10 hours or more a week","11 to 20 hours a week",6,"0 times","YES",38,2665,2010,20,"Professional degree (DDS, JD, MD)",,0,1,0,88.323,25000,60000,74,0
"0",0,"Chocolate","AGREE","No",,"No",,"White",29,80000,157500,18,14,18,14,"Non-Black / Non-Hispanic","Some of the time",29,"North Central","Citizen, born in the U.S.",24500,215,0,0,"Separated, not cohabiting","Separated","In CBSA, not in central city",,,"Nondenominational Christian","YES",1200,"YES",20000,"YES",186,"FALSE","Not very important","0",,"YES",4,4,1,"NO",,"NO",,,"Fair","10 hours or more a week","3 to 10 hours a week",7,"0 times","NO",22,151,2003,14,"Associate/Junior college (AA)",,1,1,1,82.388,1200,20000,69,0
"0",0,"Strawberry",,"No",,"Yes",16,"White",27,56500,280000,14,16,14,16,"Non-Black / Non-Hispanic","None of the time",31,"West","Citizen, born in the U.S.",316618,1971,1,1,"Married, spouse present","Married","In CBSA, not in central city",1,0,"Roman Catholic","YES",38000,"YES",163797,"YES",125,"TRUE","Very important",,,"YES",6,1,"0","NO",,"NO",,2,"Excellent","1 to 3 hours a week","3 to 10 hours a week",6,"0 times","YES","0: weeks","0",2006,16,"Bachelor's degree (BA, BS)",600000,1,1,1,92.454,38000,163797,62,0
"0",0,"Chocolate",,"No",,"Yes",15,"White",29,56500,280000,14,16,14,16,"Non-Black / Non-Hispanic","None of the time",30,"West","Citizen, born in the U.S.",130686,590,2,2,"Married, spouse present","Married","In CBSA, in central city",1,0,"Nondenominational Christian","YES",90636,"YES",40000,"YES",200,"TRUE","Extremely important",,,"YES",2,2,"0","NO",,"NO",,3,"Very good","10 hours or more a week","3 to 10 hours a week",6,"0 times","YES",38,1520,2008,18,"Bachelor's degree (BA, BS)",167100,1,1,0,90.799,90636,40000,69,0
"0",0,"Strawberry","AGREE","No",,"No",,"White",32,56500,280000,14,16,14,16,"Non-Black / Non-Hispanic","None of the time",26,"West","Citizen, born in the U.S.",129500,885,0,0,"Married, spouse present","Married","In CBSA, not in central city",,,"Nondenominational Christian","YES",71200,"YES",58000,"YES",200,"TRUE","Extremely important",,,"YES",1,1,"0","NO",,"NO",,1,"Very good","10 hours or more a week","3 to 10 hours a week",7,"0 times","YES",40,1600,2010,16,"Bachelor's degree (BA, BS)",,1,1,0,91.889,71200,58000,70,0
1,0,"Vanilla","AGREE","No",,"No",,"White",30,11000,9750,12,13,,13,"Non-Black / Non-Hispanic","None of the time",27,"North Central","Citizen, born in the U.S.",,,4,1,"Divorced, not cohabiting","Divorced","In CBSA, in central city",4,0,"Nondenominational Christian","YES",15000,,,"NO",160,"TRUE","Very important","30",20,"YES",15,3,3,"NO",,"NO",,50,"Excellent","None","Less than 2 hours per week",6,"0 times","NO",35,4550,2003,12,"High school diploma (Regular 12 year program)",,2,1,1,-.004,15000,,64,
"0",0,"Strawberry",,"No",,"Yes",1,"White",25,,,12,12,12,12,"Non-Black / Non-Hispanic","None of the time",30,"West","Citizen, born in the U.S.",34000,193,1,0,"Never married, cohabiting","Never-married","In CBSA, not in central city",,,"Lutheran","YES",19000,"YES",15000,"YES",145,"FALSE","Very important",,,"YES",15,2,6,"YES",25,"NO",,5,"Very good","10 hours or more a week","11 to 20 hours a week",6,"0 times","NO",44,1848,,14,"High school diploma (Regular 12 year program)",12700,1,0,1,21.559,19000,15000,66,0
2,0,"Vanilla","DISAGREE","Yes",8,"Yes",6,"White",26,,,12,12,12,12,"Non-Black / Non-Hispanic","None of the time",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18,720,,12,"High school diploma (Regular 12 year program)",,0,0,0,57.247,,,,
1,0,"Chocolate","AGREE","No",,"No",,"American Indian, Eskimo, or Aleut",28,,29350,10,10,10,10,"Non-Black / Non-Hispanic","Some of the time",28,"North Central","Citizen, born in the U.S.",34000,232,0,0,"Never married, cohabiting","Never-married","In CBSA, in central city",,,"Roman Catholic","YES",15000,"YES",19000,"YES",280,"FALSE","Somewhat important",6,3,"YES",8,6,6,"NO",,"NO",,0,"Very good","4 to 6 hours a week","3 to 10 hours a week",8,"0 times","NO",37,1850,,15,"Associate/Junior college (AA)",,1,0,0,14.531,15000,19000,71,0
12,0,"Vanilla","AGREE","Yes",12,"Yes",12,"Something else? (SPECIFY)",18,16800,1200,,9,,9,"Hispanic",,29,"North Central","Citizen, born in the U.S.",,,2,0,"Divorced, cohabiting","Divorced","In CBSA, in central city",0,4,"Roman Catholic","NO",,,,"NO",200,"FALSE","Not very important",15,2,"YES",1,3,"0","YES",2,"NO",,3,"Poor","10 hours or more a week","3 to 10 hours a week",8,"0 times","NO",15,300,1998,8,"GED",,4,1,1,47.644,,,63,1
14,24,"Strawberry","DISAGREE","Yes",13,"No",,"Something else? (SPECIFY)",19,16800,1200,12,9,,9,"Hispanic","None of the time",28,"North Central","Citizen, born in the U.S.",2500,11,2,0,"Never married, not cohabiting","Never-married","In CBSA, in central city",2,1,"Native American Tribal Religion","YES",,,,"YES",160,"TRUE","Extremely important",,,"NO",,,,"NO",,"NO",,,"Very good","4 to 6 hours a week","Less than 2 hours per week",8,"0 times","NO",31,1610,,12,"High school diploma (Regular 12 year program)",,0,0,1,14.199,,,66,
3,2,"Strawberry","STRONGLY AGREE","Yes",8,"Yes",8,"White",18,38500,1500,20,10,11,10,"Non-Black / Non-Hispanic","Some of the time",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,"GED",,2,0,0,17.277,,,,
